title,soldprice,link,solddate,bids
SHOHEI OHTANI Topps All-Star ROOKIE CARD Holiday Mega Box Baseball ANGELS!,12.50,https://www.ebay.com/itm/386092480757?hash=item59e4e7b8f5:g:CCwAAOSwRS5f6NNH&amdata=enc%3AAQAIAAAA0CCHrld%2B37vWUok9cEOYgus%2BX%2BDpV9e4zk8%2BzaSbexUKOLLTwb%2BMhDUe8aumUOuIVhyO1pfdiqPPaTfq4dW6deGcvZPWisOGCDb6Sf6zCkqLZdU30%2FX72JHTTRmuR%2F93MI2tpmIukj%2FFa%2Bo%2FKfPJni2yeK%2B61NPcGrSUW%2B3mHNhqGXub9i9ffiZIE3%2BEkQy0AnSXD3ZZpJDwVPcUd2GxTnTX%2B3UKdSQ%2FDraRtw7UQl29a1lVQbye%2Bej4iLV5PAOr0RMLzcaTtfW4nh7bFnQvg6Y%3D%7Ctkp%3ABk9SR6awrvzOYg,"Sold  Sep 8, 2023",13 bids
New Listing2018 Topps #700 Shohei Ohtani Pitching Rookie Card RC,19.99,https://www.ebay.com/itm/256211833618?epid=18055887423&hash=item3ba76a5312:g:bksAAOSwKFVk-4lZ&amdata=enc%3AAQAIAAAA8DitPQ%2FhdB4owCern9%2Fq94kq8%2F%2F6qXgbLMFgKyMl9oe63RfQgEoZC50fRkplxXVGXyYqx8PsPL2azrrxNH%2BokUkUjlp0PBlkTiaH94ZKA%2Fb4%2BSzkPtekXSsxMyxcQRuo4NMPlzWuihoM4Z%2BIcFmJtO5SJeIcLvCB8z50Z%2FKp309K7tehub3H1J8JMIbEWU0G2oq1HPz9UCH2tL0Mdq8MPkK3NzZl6B6Q3lG7us6LnzCZ6FVOb8682qQfQsTmgInPUi1o9bMJjss%2B%2F5ngvM25PGMmRVPc%2FbQOxFMex5oMuiStQPejANJa2Aiv9FQBpIgNhA%3D%3D%7Ctkp%3ABk9SR6awrvzOYg,"Sold  Sep 8, 2023",NA
Shop on eBay,20.00,https://ebay.com/itm/123456?hash=item28caef0a3a:g:E3kAAOSwlGJiMikD&amdata=enc%3AAQAHAAAAsJoWXGf0hxNZspTmhb8%2FTJCCurAWCHuXJ2Xi3S9cwXL6BX04zSEiVaDMCvsUbApftgXEAHGJU1ZGugZO%2FnW1U7Gb6vgoL%2BmXlqCbLkwoZfF3AUAK8YvJ5B4%2BnhFA7ID4dxpYs4jjExEnN5SR2g1mQe7QtLkmGt%2FZ%2FbH2W62cXPuKbf550ExbnBPO2QJyZTXYCuw5KVkMdFMDuoB4p3FwJKcSPzez5kyQyVjyiIq6PB2q%7Ctkp%3ABlBMULq7kqyXYA,NA,NA
New Listing2018 Topps #700 Shohei Ohtani Pitching Rookie Card RC,19.99,https://www.ebay.com/itm/256211833621?epid=18055887423&hash=item3ba76a5315:g:xtEAAOSwAW5k-4iU&amdata=enc%3AAQAIAAAA0HPSS5zALK5lzWCCVsgSo4T9viGEU1LOz7Jhb83%2Ft0n1ppV%2BFBkpJbgw6RkV%2Be6ArHETkj1sDLNPu1C1kHPzdBOLsSMYNTlf60P%2BaLCvVhpyVM2EZRFtrtYEsO5g96vR9qi6YY3JPzt8EsOfuf0fjhJRma4lVl5Bmua3CvTVzhDUY4AW0eFp577U%2FEIb78K%2BbNAigCrw7VWsWSeUOBTieO6r6Rk7NDzHhCijSnH65FLgn%2BpiRWx3wpFEMweJy2iBWUANpzv6JvSAbtWXwSTdMWU%3D%7Ctkp%3ABk9SR6a_rvzOYg,"Sold  Sep 8, 2023",NA
2022 Shohei Ohtani Topps Chrome Platinum Card #1 Angels,4.00,https://www.ebay.com/itm/195969689943?hash=item2da0b42957:g:ozwAAOSwJypk-Rty&amdata=enc%3AAQAIAAAA4LxOP0%2F8Hqy3mRFwprUbZgQZm6zh8uFrUgioguVIMSU89ufSbfWg2NnSifBHIs7GZnYvbpjR8VsKsdnF%2BiIoOJoKrels6LcQ64y3Cgl6a8Us0d%2Fmj4h45pjWthumDSlzlFT2VOXRELILsaFFdrMdjfvagoojH1KtsU3auueTpxsqUbFMakE%2BQOAtwPaeSkPJyPNHwHjOUy%2BlTXFVfGt0%2BcCcpW3qqYudUFSoTwpDRZRKa2IfBnqmTlizE7jufu6reJ%2BbWwDBVjSWmSaYl1IINn%2FEGPfWesyeNKN27B16AH7S%7Ctkp%3ABk9SR6a_rvzOYg,"Sold  Sep 8, 2023",1 bid
2020 Topps Holiday Shohei Ohtani PHOTO VARIATION 2-CARD SP LOT! w/PREMIUM HOLDER,22.49,https://www.ebay.com/itm/294533166363?hash=item44938b751b:g:wNQAAOSwmf5hifkw&amdata=enc%3AAQAIAAAA8NtQCLz%2Bwynb%2FJSJPq2yc5T6kHLpxVGI0UjXKPl8HPL8ROkjxk1Jly9dFhRpFcu68RPVVp4xaXQW3xMnjYD4Fwbxoq%2FzUu27nnhvBq%2BiDYklDdU%2Fg5ThUJrqPVxXN9iEdO25q8yhNeqm3rAJObkt2Orz6lRwEql5i4Oz7zvsvWdiuAeBQrqQyMXQZjU43KJ5l8oDgfBmMNvo5nMBU3r29eujDixajrSev1%2Bc7wOob9CDgyisCzP1YXKhOlnY7gHTBiGBdQabZ3zTRMd3KQZw28hvNGHHuNCi3IWuCjPqOJNGR5z4YX1Ma%2FUl02fovoqSFQ%3D%3D%7Ctkp%3ABk9SR6a_rvzOYg,"Sold  Sep 8, 2023",NA
2023 Topps Chrome SHOHEI OHTANI Base Card #17 Angels MVP Buyback Program,19.50,https://www.ebay.com/itm/386087792287?hash=item59e4a02e9f:g:~y0AAOSwTcBk8lp7&amdata=enc%3AAQAIAAAA0KGpBThuX05naK6CXkkZHmnHnBq3j4tMMq9jrUiyW2KM7T4swVukGh3cU%2BBe0lcREQAZrYHSiRXNaPaOpBVbCoJiL2DQzbiodngQ51O6Wg05IwsPNXBh5kpV5ToAPdYVfBU54JEfw4NoGhB%2F%2BUGfv9%2FbFySzplMvTfBtgjSWDAsjJTGfX%2BMIB0dhpI%2BtEd1D%2F%2BvQJZXmRjtmvAjOnj30uldbhee31D6OWr%2F%2BW00ym%2BzPctWwM8abU51cZrHQm67iBEwDJKvNH0jN3Lepw28FKiA%3D%7Ctkp%3ABk9SR6a_rvzOYg,"Sold  Sep 8, 2023",4 bids
2023 Topps Chrome SHOHEI OHTANI Base Card #17 Angels *(MVP Buyback Program),13.97,https://www.ebay.com/itm/225749697438?hash=item348fbb039e:g:ZTcAAOSwmUxk7Q9h&amdata=enc%3AAQAIAAAA0DtaRTmPokTB0gSgn41e3gSJEwIbDEREns8KhgnyeEhdo3ehJms0GiprumwRoperp6lUGLyRG03SNgnpv%2FNQ%2Fh4v%2BMeGXNAutfl1n%2FGmVQ1fN45yEoZHz4hb6gpjM126QA6AB1yRd3L2toYx8aG8e06jsrUM8frghHqO%2BCMO7bN0ke6OipImeuEa9MQlhFiQnTeMlDfvDK2M75hIVmngDzRF%2B%2B4v3h8ESWM7x%2FwPaVXoQp%2BBRpz4%2FveP1wiGICTIrfKzhpJg7x7oPS8HeGxuQAI%3D%7Ctkp%3ABk9SR6a_rvzOYg,"Sold  Sep 8, 2023",NA
New Listing2018 Topps Holiday #HMW17 Shohei Ohtani Rookie Card RC,17.99,https://www.ebay.com/itm/256211833617?epid=17055855845&hash=item3ba76a5311:g:iOQAAOSwJB1k-4g7&amdata=enc%3AAQAIAAAA0AAgUie13frDxn%2BSQt0A513Y%2F87HR6Eqs0bYOrfFTEAl%2BwOnXn8UcqDFCOTCwrKX2%2BacnseFG1eKUusFlkpSETKbCbl84WWeBe%2FFPzzx3Dey7K2tN93CBDRbnSyDToKkGwuxrTtVW1xo5mUyT9nQxQBlb5MR4%2ByVZgiOZusjXjuyb2dwglL%2BqBr15UhBXesII0CktwVuh8nT9PRSLmB3ntVaSp937jAs8ilKJB7Wkyxx9Baq051qE9d5Akibf098qhc7egI%2BklZhALh%2BgOksyeY%3D%7Ctkp%3ABk9SR6a_rvzOYg,"Sold  Sep 8, 2023",NA
2013 BBM Rookie Edition Card Shop Promo Shohei Ohtani RC BGS 9.5 GEM MINT,925.00,https://www.ebay.com/itm/195941848778?hash=item2d9f0b56ca:g:se0AAOSwq25k4C9N&amdata=enc%3AAQAIAAAA8Pgy0R0c74kRfXKZ%2BFrWii94pTur2codVxMNsxe17gbChuZ3qZLGOs%2ByA7UqZ3f3pK8n7dbu9AGXpSSE%2BWeO14ZbAsTH9%2B2wHvn8G30kZxOdCegs338%2BxxQYw3JWiWl%2BWEHp4YUqTDEK4CW%2BkWtd1ER1%2Fo2ZfbTeUSaRzz0C6gs5Wb0tvlyhDhcWgmcVGSOKkin%2BCc0djzpKHaP07uN90rXA7%2B2UE%2F7EfhuX9ZFD5V2SlHnAU65rQyRb%2B0Gsv%2FjTB2bzLOYDkrKUw3I7KkoiCzBbqaO6deqovHMkKr3y0dsjSk79Oom%2B%2Bx4p8jWSw4IFzg%3D%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",NA
2018 Diamond Kings SHOHEI OHTANI ROOKIE CARD W/REFRACTORS LOT(5)🔥HOT🔥ANGELS⚾️,69.99,https://www.ebay.com/itm/314809403478?hash=item494c1a4856:g:U-UAAOSwFrJk825Z&amdata=enc%3AAQAIAAAA8P%2FFtTfYIT0%2FoNA%2BiaaZwIqYTfeHVbeMZBp%2BFywshER96orzZbxmPtyzrCNNu7%2FRH%2BxfdbW4oMa6%2FTS%2Fzg3rH7gKYyUEuAcR9Kl%2FKXiiKHB5d%2FxRxtnlHlF%2Bh3gfU%2Fb6vYJjIid0y9D7XYFnXcNeO8uE7flP%2FiAXqPcGqk9oIiJPcBOp%2Fw%2ByltoIiIart1SG0uqlOqSyIQ%2Fo4MVpc2189O5QcCR9XFNd73pWeoAHX3IS04yCWqzqK3ZXZIoyhlOvcthr8uF0%2BbhlbON47bfF%2Fm27naEyzo%2BZ2P30S0lx14SovPchz3QECxgOmxrfHg%2BhFA%3D%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",NA
2022 Topps Project 100 Shohei Ohtani Card 12 Deluxe Edition /100 +Base NoPattern,127.50,https://www.ebay.com/itm/235172044386?hash=item36c1589e62:g:mQMAAOSwxh9k2oxa&amdata=enc%3AAQAIAAAA8IGfU9kNVMYhEQ2AEMALbiQQ%2BolAhUZ%2BgXpSKoNDRWIZl0vqMcnmoedzOedfIOT2K%2Fzj2c81c6%2BNRNIXFbHqAb7uukTZyKvF8wMSzmUyhBNc1UzvFZLbIF3W4pHOIx5OGhWJ%2BuyADaSc0kT1yGtuAVrFDepFsbSQfBsd25dAmvYTwy4d%2FSpdQigO5v9nVF1xwpGoSLz9beG%2Bu%2BMaXZmx3nBuyJGJ3q2aEb0DC2WrifjhiZamxAQ8zQvZd4Xgp5x4z%2FVSfbOYHiQJvVDWmppV0CIVIlKxMVdb1%2BK7aIaMVFFD%2FEEFSYMMgZ8c4ZYp6JLVQA%3D%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",4 bids
Shohei Ohtani RC PSA 9 2018 Topps Opening Day #200 Rookie Anaheim Angels Card,45.00,https://www.ebay.com/itm/295918801589?hash=item44e62292b5:g:ZWMAAOSwa11k98Qn&amdata=enc%3AAQAIAAAA0IEdJ4uk0fJMg9Ayeju4B8%2BaF0HirjEH2cCszO%2BUNab%2Fkd9GAhM%2BSAPPkuLu7EUAlzwo6SW4W3hZqLd2QiMUFyAC02C0EOCftvOwzZXVnxgrDA6Lb2gl0y3Q1NXcRVY%2BHJO5zI7u16hhgsQHT2rF%2FQCRTNDysiXc%2BnyJKIdBmlIkh9ZyuN3QwAcB36Itcv5arMcoz44sQgQfR7mLjvqWnm5EMFoEMbOj1n1hMA7W8RUXUqHllpqjPRlD9qGSnjvLD4feWTMk9s66I47zGp9HC8Y%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",NA
shohei ohtani america's pastime jersey card 2022...game worn,29.00,https://www.ebay.com/itm/404470217633?hash=item5e2c4dbba1:g:K8sAAOSwFDVkiPmQ&amdata=enc%3AAQAIAAAA8LM0%2Fm1mER7fUyyTfC9JDOR%2BJm2ol5JjArR8HI6mMkfPu605fwV26bRw3OfC8QpN56zU7lj6TEx3whpsfFfV%2BT7ro7W3EfipoFEqtkvZkY0%2B%2F2DLcamo0jmuAFQXvdAA7gmcotljVZKysjyIoQUYJOAgGbNV6ytuTObDX5WRt4zLv5FFhDPxOf4D35kIBC8GVRIELZGUXXCI%2B2vLBt8ReJSPtsVmKBjU8zb%2BMe%2F6EKzz%2Fe8rLREmiohULtPr5UnbpD%2Bksp0WxGlvN3yQR88GwRCZiJF58TtIA62PlHUQqP%2FR20diVZ0FCwFrWhB6PAh%2FyA%3D%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",1 bid
"2023 TOPPS NOW Card #625 -Shohei Ohtani🔥Doubleheader 1st Career SHO, 2HR Game 2",3.17,https://www.ebay.com/itm/235138764050?epid=17062495377&hash=item36bf5ccd12:g:68cAAOSwwr9k35Hp&amdata=enc%3AAQAIAAAA0JPYKIgfJnheDqQ3SaSGdjt2A4jKF%2FjdMmw7IXAE1L4ejPTXBSkim73EMgtSgRU0UGUUfIVfn3bJ7TDCuWCdXp80icNr0wV%2FeFvu922kbs%2FhG4rCwuzWIVKkCOCI8s84%2FXcJpdYHwX8M8vxI2v1uujj%2B7jgrOIwrmjR1R78PQWjOkiYvmhxpcYyrNBTVfNRvhLU%2FxFQ8HmR3iAQ3Gpfd0p76sVnyc9lJabYvs6SLNujWafrjNe%2FGf3gqnSHZKM0HaZivIQk%2BIXKQGtXZURnsNDI%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 5, 2023",NA
Shohei Ohtani 2022 Topps Allen & Ginter Pitching A Gem Insert Card #PAG9 Angels,3.00,https://www.ebay.com/itm/186026669621?hash=item2b500db635:g:Gv4AAOSwcl1k0rq1&amdata=enc%3AAQAIAAAA8HXmH1qHDB88aoSVVEe9zHNsTtcY3ZVQXIol52eCBLnUCgBdSD5lxZBDaYD%2B74Zo7xAwDICAd2HmFz8dWKkWIdXQpN7YvZGKRRz1y9ewKjctBUJqnX3OParvTJcCS7M5Ej1DvtTzVZK%2F%2F34w0whZ58qNbAmDpTjOxZTlOns8lRpRAZntYnz6iltjm1N9U8ZE%2BSLa6DzwIqVyOK9%2FPn9Vc%2BD%2BbmIYguP3Pbj8UFoAdhubGDzPMGTfkPHGaPWuxWAJjSUBhcqcQNrQMH8uUdnUcc0xgRDJ7QPZDJMyaVLCZFvDld6Vzm9vMFuZ1G1Xzhq7Kg%3D%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",NA
2023 Topps Chrome SHOHEI OHTANI Base Card #17 LA Angels MVP Buyback Program,13.00,https://www.ebay.com/itm/364455344944?hash=item54db3b3b30:g:724AAOSwGwFk6VJD&amdata=enc%3AAQAIAAAA0OO6hMVuUAQNsVVUIi7daDjw7eED5zVp9W%2FA7y9XcXNg6JMkpjfO%2BgGQn4d3BTw1%2FscHaiXEG8q8qtBrqoByIUOvYaSLLGIcHG8KngGShd4V15vFc295Zes%2Bc%2BDXqBxqZfBRRCvnO18sBEqxIe5MnkXSns7%2Fxr8BdIa8RMg04KqueBJ%2BTX0LdXReYiZSoySFpNSvkN8cpK7hQHMq0xY8ujkiUKpwDJi46EtX648n9%2FY6z8vbmomW8OAZMDjXhdZTO5l4b9LW%2BMkQVbHbOxT56rY%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",5 bids
Topps Project 70 Card 722 - Shohei Ohtani by Efdot - Angels - MVP - Free S&H,12.95,https://www.ebay.com/itm/386021892981?hash=item59e0b2a375:g:tVsAAOSw6YxjtMEp&amdata=enc%3AAQAIAAAA0O9IX2pIZQ%2ByMUOho%2BZ7yVTbEYVOYWMaPhvBXhNZy1DV6Mn3Q6Nxf6O%2FEBoRO0SYWwf0U%2BoDaxBZ6EEfqhYdNyAg9yvLEiocTl3DDbG6SCI7NPn9b9cX1FdY%2B6ucroGQRn9yqE8zbuyYJ7ru5oquM2D15V0iVxk%2FAJ2ssGn0AiGXh9q91H5UrSG3kY8wsxdnucWnk%2BO3VRCQFOfYk7JoA7nTDgEtRbzbmszNBEDgi4Bm7a4C66YOMQuYzzXYmd2z2zT6wBWWlOMqMlUmGNU9EOg%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",NA
2019 Topps Update SHOHEI OHTANI Highlights Insert Card Angels!! SO-7,1.50,https://www.ebay.com/itm/325796299650?hash=item4bdaf90382:g:~aUAAOSwWhlk8kr8&amdata=enc%3AAQAIAAAA4E53PwbJjRgdu1IDfuAsVuLz1wxNIzILusBlh1%2FjNydq6Lk4arem4rrMUe%2BSj8mrOkljOBMqNfvecChsz0HVS4H4QD3AKpcamoWBoqK%2B%2FaVCvCYx%2FrsOLWDB0YYKMnU23LMTq3dhgUhFVisL6MiQc2t5UwUNNO4EaQRJAc%2F8IOS5Owv1%2Bm49XrXkXHAkZHPY7M06felWOxtbMQ44SGknaq6Z75unp4kxFhhCNK9NHC8aYOWE%2FBcNYVNqCwuOTS9Fi6BmJ3o3eWFSGrh4Up%2FZ2lItu7QE0Jvx3%2BA0Gj6ZTZYP%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",1 bid
2023 TOPPS CHROME SHOHEI OHTANI BASE CARD #17 ANGELS MVP BUYBACK PROGRAM 🔥🔥🔥,12.00,https://www.ebay.com/itm/305116560948?hash=item470a5d3e34:g:YSIAAOSwLClk9On~&amdata=enc%3AAQAIAAAA0FVqIrPFiUbOKzssY0qGJ5kKpLb82f3ND9evOAM13MtaXsovOTAjnM2f7zXLnjpuiQjbVr%2Bvp%2BYycsk2A%2BRIHGfuuNL5n%2BaTLMPVsihCOcPQyAUvIIzjAqjI%2FPdkiaCBy7INdXZvHE1OGWogFNk25PlxukJkAuLxvUAeKvdTpjQSOnK%2FGK0yQSTmC4rsXjkMB5L6%2BulTCbE6sTl%2FZmOPD0dFa5Eeu0iLeJxx66YpBmSqJ0Qm%2BRJ53M2yIYlFb%2BA0YB1jZwQwzZ%2F%2FbNi4TIj4lIE%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",3 bids
Shohei Ohtani card (free pwe shipping)!,2.00,https://www.ebay.com/itm/134694169683?hash=item1f5c65ec53:g:oQsAAOSwyVVkIGqs&amdata=enc%3AAQAIAAAA0Kc9woAOH2yGDnA4IpJ9qgwM4sLNYa3c1iIogpLmCrkIZopzZa0ctWoPTxQj4WwEhiWus7uahS%2ByhEyuZhf%2F5lfxGiSN%2FtHwGvrt%2FuVjwQ1sNbJpfa1oA1AKGa5ayanZvtXHCcmpVe2NBsvUxv0R%2F%2FK1u%2F0Ke40Pq5caAahMHGxAkWp%2BEuE6f%2FjnadCxpE7hXH5%2BRJgbEIY0hKUh2PbFUgi0oc%2BbJW8Abc5RHqEPAGzQFKMppeRPC1T01hth0fcDAb4BrQyTBLnSXcc4qe2MPmY%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",NA
Shohei Ohtani 2022 Topps Series 1 Team card with Trout #159,0.01,https://www.ebay.com/itm/235171918542?hash=item36c156b2ce:g:UGQAAOSw9U9jFnt7&amdata=enc%3AAQAIAAAA0AZw5cB2J%2BfciM%2FHOo0RYaoJGiG14QXhAOrs%2FSHMb7O8pI19WvFC2gUIJil%2FpJ4ody97Mh9s67D4rpAegQnLnj9r%2FiVpFKg08Es3vZSD66WqOm%2B2d2YqcFq%2FnBm0Z1DQM2ovG4IjliUi5u1dz86SDJGtxawJB23HeyckrF5o5tmtV3qpRUPc4dNfRnDd8Y3LEv7Hk3zo7%2FRzR4ki2zwGZhwq5nCNQcs0xEjpSq6ZGenxBvVJFvLU%2FvLMHxnXaVcj5QrteZ1A%2Fe6jxW5LzIwnAxU%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",1 bid
Shohei Ohtani 2022 Donruss Baseball Marvel/Bomb Squad/Unleashed (8) cards,35.00,https://www.ebay.com/itm/166313097844?hash=item26b9087a74:g:IhAAAOSwXOVk9OfR&amdata=enc%3AAQAIAAAA0MkogM5xWuPYLkTlof00YkiqyN7u93zZGqMztIk%2BB%2BLoSIZeWnVdEgl7XdN5b8BGfDyhqzTfVLicHqx3psgGscHh0f1gLRZ8uPYZ3juXrHhmMaBktWE9n015TwxmL8dQBc%2FuXw2WhlwjidOkQxoUrkJ7fzwUTJhgAUndvpJxwPN3G7GStycF%2FcCPI1d9uS92KtBwYT537szOQ398WCcu4C2Yjw5KUrSuF2rrM8Fj41Z1VrGnKMT20mcop%2FAYiTw44Vr3gqavM9tVk%2FqdOAYDipk%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",4 bids
New ListingPSA 9 MINT - 2018 TOPPS UPDATE SHOHEI OHTANI RC US1 ROOKIE CARD,49.99,https://www.ebay.com/itm/235189686869?hash=item36c265d255:g:EfoAAOSw-hJk-01J&amdata=enc%3AAQAIAAAA0P3R1UJtul3BMq2jJF7HLjFuPD2spCFcHLfklYB6ce%2FRxbBQMhm5sS%2BQQja9I69%2F2wzmzLy60fzeud6CJBgLHQVyUd%2B3kcSPfpuKJGO2YO1ztFNSUU41dPo67QK1UZ8xt70781SqXUsK8lspIy1s9xKDMCv0LsV0WmJE3plh8lFuXkzCOyIp9tFTnFYPc5bXuN10Khn0QwPJe1nTDIkzepPAFssUry%2F4S%2FSoR1p9B14b5bVwEl3x6T3DQjUA6X01K7Rro9Ey6nm%2FICmpNWrYFfg%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",NA
Shohei Ohtani Baseball Card Lot W/ Parallel & Insert ,14.50,https://www.ebay.com/itm/305112252790?hash=item470a1b8176:g:XbYAAOSwVdhk8jM4&amdata=enc%3AAQAIAAAA8I1yrGKpR7pTpCPbFy37dVezlOoYZp8KfDu82ndLA02r8PpdxEWrR9zYK6Nr6SSX8fXYmrV%2Bsv1bGNbBKiiLavy2g7jleidq3wLaZqqcdRmypHfuUsO%2BK6sfPUxvvm08efvuTf0YY%2BSCgtcL8tXHgKTWge2RCCOdasF9OXTHe4BsTCqjgWm%2BWijcaeNDY%2BJY6zGUnkYQphayt3Xq8hIyrzcez1J29P48ma%2BbruhuxcWhcib7%2Fq4hFLdfjSRpIdPAaMHgvUsJLD0OctDqIO72g0xSLk%2FbUWvS1boOTVMitPS%2B9caa65GzgBvcN1Hczsq35w%3D%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",8 bids
2022 Topps Shohei Ohtani Autographed Card,59.75,https://www.ebay.com/itm/204451928722?hash=item2f9a48da92:g:30MAAOSwGZtk93h3&amdata=enc%3AAQAIAAAA8M8D7gQiFSgV5jFH%2F2fHFTl6eH6giz3HmBsavJNtF0q4v%2FxjsFkWPgBhNXK77BK55edWcYXmZBUemC6x4%2Fj7HJfFS1KTrDd64Ar%2FuzLjg%2FMpS8F1Niwtd0EsUg50Het4LuFmZ5re4yjLWxQ3DoDXHNhFRGf8wvLLetXjs%2FIqB3NozaqbGy4NSB4XwVzfe3OnOUn%2BQ0qB3L2C5etb3fxLdd%2F5eoOmlBueTt7X7AZc2DB0EfhlASJ7DVztnh6qVRAi743Ae7kpcQyIRQCUmi3q1NrKGA3%2FFvZLzEt%2BbIV%2FaahaEV5ggIGcIUArGG70X6NgKA%3D%3D%7Ctkp%3ABk9SR6i_rvzOYg,"Sold  Sep 8, 2023",14 bids
New Listing2018 Topps Update Shohei Ohtani Rookie RC card # US285,15.00,https://www.ebay.com/itm/186070693877?hash=item2b52ad77f5:g:6qoAAOSwGw1k-1ah&amdata=enc%3AAQAIAAAA8DP8sF0o5HTkVtNofK4zv%2F28%2FfFkyw0B%2FFGZ5jHN29pLje4ixHcaCXUAhD%2BpFodUBjI%2FTXRZu%2BdtDVcMic9d6SsBXjsbMqTU0NJO4LWodkPajn4teU%2Bc%2BD%2Bbd%2FhjpHhJb%2B9k2%2F4u0Q1P2uXhdgT919Z0HJCqzIJ87c2wBhLryoAjaVQtO4lHasQ%2BSsi%2B1rYEo78dUsFw757d6IcBlUuvkgwbL35XupJWFlcSW1MQmYMAKPCKVstnLhxmDkSkcApj8dkh2GtcN3uH0YUkc1DnzbacZOq9qLieQhOL2%2Bu4m7nlFSISSvUtKtgeTIMzklOQVQ%3D%3D%7Ctkp%3ABk9SR6q_rvzOYg,"Sold  Sep 8, 2023",NA
Shohei Ohtani 2023 Topps Series Home Run Challenge Card Unscratched Angels MVP,10.50,https://www.ebay.com/itm/374914961932?hash=item574aac520c:g:~OsAAOSwzH1k5Sdj&amdata=enc%3AAQAIAAAA8MzS5wTkkGpN8ZG4UcdOMe9pv1gPJiGfZVCVQQtzM7bKDLSF1YldLcG5vChOzlkvWUvfuN8rG2WX4DVuKoa3dJ%2Fi4rn8AWO3CiUjmdsE85hdepMU8pMYrDc196MkDsFpGX3b7PvEJfV2Pt5qAvFkSqJYfdFCnpypSCSBX2flxUlFiCSilsF0vPPfbxSkMfJn7FfGMCcZYDtpDWXx4qUtmPC8zFtSMrjMWcgJNN7WnAK%2FXe5NiHosnyr6EDOHnZyvZcWTnke6I%2F3jRDK6L%2Fnn%2BUtWRVzIr1TEtJnKI%2FdHAuPwVcgZbPUdA8jxg8WlfDMxfQ%3D%3D%7Ctkp%3ABk9SR6q_rvzOYg,"Sold  Sep 8, 2023",11 bids
New Listing2023 Topps Series 1 Home Run Challenge Code Card Shohei Ohtani #HRC-30,13.99,https://www.ebay.com/itm/195971949608?hash=item2da0d6a428:g:5eUAAOSwCJ5k-yDi&amdata=enc%3AAQAIAAAA0L4uvmbMko9daX7n2g8FkrmqeVRv3K5YkLD5liQ1H97p0bq%2BPzK7hm1Xa33Sc3r7ADh5spOfx3wCG%2BagY6Iw%2BPBF5LRbA%2F8sBh%2F5JH5HAgsr58gA7FlbhXwr7RJx7b%2B2JxUo8%2BRaaYRI4mHl4JDL4QuOQSI7CsGW7XtiZJABTAAepYCgXs4MYrzwlp5296%2BX86891dLuS1a7EyK8XwzL16y8SDwJZBd%2FS2Vh1poGBBFUaPF%2FrWKoJLLCR8ss8wI81DdpUFbRRHWViL8MvZpv0Lw%3D%7Ctkp%3ABk9SR6q_rvzOYg,"Sold  Sep 8, 2023",NA
2018 Shohei Ohtani Rookie card lot 1 PSA 10 8 and 4 other cards Topps Bowman RC,182.50,https://www.ebay.com/itm/305124984949?hash=item470addc875:g:T7cAAOSw3m1k-gmH&amdata=enc%3AAQAIAAAA0M7UlIDcK57UnnkWbZnD7Q%2FurWFV1RHOyR0Jpy5CGQ6cKy9aCORoPGA58uMxPO1%2B1rZjEFOA1BRBc2ynFHJDKpTHnB7Z993Kt62uGwVF9ghzIzsbJHtcCwB9iIw3rLlSSzgO%2FY9RmOP2VeDluJE5FJjpLuHefBJYwnRqsLDK8cfqHcN1Hw9Z1OBVR2MEWBMZZ9zN7iVrdMQScH7w0uyGmnlCAQ9P4%2B67OP93wtxu2wQLXbIzlol49rSpWTfQl%2BUiL8knrMJV1zEs3CKKKEhtQ8w%3D%7Ctkp%3ABk9SR6q_rvzOYg,"Sold  Sep 8, 2023",8 bids
