title,soldprice,link,solddate,bids
Shop on eBay,20.00,https://ebay.com/itm/123456?hash=item28caef0a3a:g:E3kAAOSwlGJiMikD&amdata=enc%3AAQAHAAAAsJoWXGf0hxNZspTmhb8%2FTJCCurAWCHuXJ2Xi3S9cwXL6BX04zSEiVaDMCvsUbApftgXEAHGJU1ZGugZO%2FnW1U7Gb6vgoL%2BmXlqCbLkwoZfF3AUAK8YvJ5B4%2BnhFA7ID4dxpYs4jjExEnN5SR2g1mQe7QtLkmGt%2FZ%2FbH2W62cXPuKbf550ExbnBPO2QJyZTXYCuw5KVkMdFMDuoB4p3FwJKcSPzez5kyQyVjyiIq6PB2q%7Ctkp%3ABlBMULq7kqyXYA,NA,NA
"2023 Topps Pristine (BUY 3 GET 1 FREE) ""You Pick"" Base (1-300) Complete Your Set",1.49 to 12.95,https://www.ebay.com/itm/155746279483?hash=item244333a03b:g:4z8AAOSwVxhk77x~&amdata=enc%3AAQAIAAAAwOcRQQe9AR0UWnpw%2FZhdKrDKahz4n5AzUeokBu5ScUquqsTeQmFbsEshOXx18I23ZZDgUgl4HUWbdKHlMSJG5WdbenQvw86t%2BAGyJywEyVO83cD2za0ChaiiLTNJumuqUnRPmAdy%2FGbUFHiuI6dfWTTRcHk7dSSHIZKnQEWzQCjKqK9cx0viBG0Oa2AUBjnC%2FX0NJwxdbWQ1OUPaWdY179TYioNO6CrCQU2XMYt2AXMupBs6xde3qEopBEaHl93YBw%3D%3D%7Ctkp%3ABk9SR9zoz_rOYg,"Sold  Sep 8, 2023",NA
2023 Donruss Baseball - BASE BLUE FOIL PARALLELS - Card #s 91-240 - U Pick,1.95 to 3.95,https://www.ebay.com/itm/354832612771?hash=item529dabfda3:g:wgYAAOSwR5hkf0uy&amdata=enc%3AAQAIAAAA4PtjffmeDMRZKuytlYBh3iRQvN64Na85t03ebfeJTpC12TOC%2FvynVQLmAGCQHp4nMliqZnEr7S%2FZyd88ru%2B08K5hH0Mb4rwqi%2FTo7cfx%2BC5eg%2BvyAMA5vBlfE8C7ccWfylNDjaam2GLAixDofWRy6%2FCKs%2BVeAqHqGO4rpGyjZD5RkxSXGqryPf6Vvq%2BeLMjLd9UrDj6ec7UF4273%2B%2FCGPD%2B7bEbxRmx9sFfn5oFOtFkQXUyVQ1kjnVbn6FV1MvDLA%2FG44SDyX6HYzv8H4AQyVZVWA0lbTU6ewZlN34wUx6Jn%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
"2001 Topps Golden Anniversary Pick Your Card (B20,B40)",0.99,https://www.ebay.com/itm/275836061934?hash=item40391c48ee:g:QSUAAOSwanhjTrcz&amdata=enc%3AAQAIAAAAwHCAVv%2FeiJCklXKT%2BdDTcvfhvQ7z42hOKNFJRhXUR%2FU9ipyqpRbYDzaLGj6sc7d%2FjnNNvwrDAhGs1v92Asgp649Xld63qEaoMhC%2F8%2BPdovH0nJ%2Fgmet5WiMc9aQSkJzW8lC99dJGrEylyyCiODDUv75tLj15U7wM0UDkLsAsKUtmh44goEpnBNvFYbZUfef4fWQXyCpRkFaUJs6niJG1FO%2Bk%2F5989wM8mikbtuCVrBlat1T1WWqup5fYEjOPv1BYdQ%3D%3D%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
2020 Topps Series 2 1985 Silver Pack Mojo Rickey Henderson #85TC-32 A's HOF,2.99,https://www.ebay.com/itm/314746969821?hash=item4948619edd:g:LJ0AAOSwBTlkyV5r&amdata=enc%3AAQAIAAAA4MFRrY1w7XCBFDVyfFfDO3HTirHD4xozf%2F%2FxghjWbdIagvK7XUTgqa7%2BAKwYN%2FWvDEa9Mls8EDAFN%2F5FKGp6vNpA%2FL5i0AtlB1DUYlR2pSD5IDKJktyTE2uCH3h4OAD27SZCoLyWpjAde9JOS7eO6z%2FCS2cMn29xF%2BF1T6eDL%2BL4ILx1UURxGIQ99lWwFesTNvQdH5rIZ4ziwPCTtufwTBdO%2F2t6TJxUaEmKBjmz%2Bq14DVKSBaCopjMm2P06TLI0UZI0%2BS3iU3DOI%2BTwwn3HanMMUatTTvucAVpZyLkcZrUZ%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
1979 TCMA #9 RICKEY HENDERSON MINOR LEAGUE ROOKIE PSA 9 MINT  OGDEN/OAKLAND A'S,320.00,https://www.ebay.com/itm/235175254039?hash=item36c1899817:g:QCMAAOSw1hhk9BGO&amdata=enc%3AAQAIAAAAwP0xsP0OrrGt09mF1L6ANh9T3LODXeqEbgM5KV9Cd3fTQU%2Bcim0XW7Mf%2BjITThS6digcWHdVxmFmvhVaZYfYI%2BbiDz6YO0lhZOHVBlnSB%2Bl9GPG7FSlSJ1x%2BkyQ%2FgXwwxxElkq71cQip02ObGq1Pojuw0FemWgS0AEEeiLPUtGY2Sh3gm3fV4Mhl%2B0OQ2FGC%2FwNCt2ydgrjTAHsqzozEmZ0LDPDlsIWoKCo7YrSib9TO7D76glsuLkh5sNvdy%2BOF2A%3D%3D%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",25 bids
"BUY 1, GET 1 FREE - 1988 TOPPS FOOTBALL - YOU PICK #1 - #200 NMMT * FREE SHIP *",1.00 to 1.50,https://www.ebay.com/itm/295089058620?hash=item44b4adb33c:g:D8oAAOSwlptizFGp&amdata=enc%3AAQAIAAAAwC3Oh4zNyNwutRg2psJMt%2BK4jREomU8WYf0l5oFt9zg6OuJbEmQ8imXXj7NhXJpRcqICd1ATzKihNVlVa6y1NeaI7WggVtgbXGomri7NI8a7ryYv4791gXyMCUJWftCdFm%2FejoiwdAMCpQKVNTXEv2FDIcnRDHMnjLjbIhYiAQUHzqvYtxUvm4eSqQsKeDHttwDo5%2BIR5z12Fwg1qvXs3%2BwzT%2BvuzQcBJZhqwrcw4sWJaqCfxtTg9FdmpQKtTEBzmg%3D%3D%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
"BUY 1, GET 1 FREE 1983 TOPPS BASEBALL - YOU PICK #201 - #400 NMMT * FREE SHIP *",1.00 to 2.00,https://www.ebay.com/itm/294806732817?hash=item44a3d9c011:g:EX8AAOSw-sBiA712&amdata=enc%3AAQAIAAAAwMsL6CRvUIMxddCTBuRUE8oTdokxRCsFhjplhpULG8Tg7TJThVlg7NEY2dpPetEDjsxw0IhJJpuPbKYYmo933A1A%2FoJ5rsParI4zRpK1pv2z1pZwORMj%2B8NvGYNTnXgdBfNV7zvD4I6yJLp%2FaFnwapKxB03Dr3nUzj6DXkLnxfUrpNcb2gIvkceojAPFFyKORsPQFnGRAJt9vJOTze%2B1NkdNcenqp0mxwatl%2B8jmnce0p2TPV7FtWjxFHG7LHJQsyA%3D%3D%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
1980 Topps Rickey Henderson #482 Rookie Card RC Oakland Athletics Excellent,39.99,https://www.ebay.com/itm/404468860485?hash=item5e2c390645:g:xdcAAOSwjzJk8WTS&amdata=enc%3AAQAIAAAAwNzcAeEM96DQo9rmKISwI6vLFtYDg1BXDklrE6nKghC%2FmdS%2BU6HQr9u7SpsvdDK16wpYF%2B8A0OEo1ZF1fr5IZXvLICeKqtFKdwn3R03uDQUrHwiitULyiTmbNSO%2F27IZ7bueTJN7qHlGBPPWhOaQDI12twqyQ5nyJ7VZlnwhDBXkInJDas2a5o21CSTb8rqaTtRLvD5H2lxgWcY7be9A%2BUK0wmrZ9FpsxP64YZqEHb9ysInUJOYxjnCDYp9h4q5xaQ%3D%3D%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",1 bid
2022 Topps Stadium Club CHROME You Pick -Complete Your Set (1-200) BUY 3 GET 1,0.99 to 4.95,https://www.ebay.com/itm/166031787444?hash=item26a84405b4:g:iR4AAOSwGedkOKSi&amdata=enc%3AAQAIAAAA4C33ii7QI2XqM7KWjkLCitATtq0x4ddFlbV%2FcZTr4BEebeyZ2apWMJSiJXXvWcM1HL5UT967XukzGfnf%2BIhSGxRFfgrBbuUTcSjW%2BAVkoSpXNRiOQkCVW1LX7bFEUWy0l8XAgvQWb6uaxZeKkccqozjIZpvwX2oBiM2YINm8pevDlz%2FVGfXtLOMUuJnT0TTv60%2BLUuU%2BKt0BERC8TKWSuF6LgGALSW487IOplqKAo1z%2FkffnKw%2FOo5rs5N%2BSsOgCocux%2BRgwxGbIFKVw5v0m8tw218EYe9M59SszyaJoy1qg%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
1972 Topps Baseball Cards (401 -787) - Pick The Cards to Complete Your Set,2.08 to 28.00,https://www.ebay.com/itm/124788925836?hash=item1d0dffe58c:g:EOQAAOSwiQVj18a1&amdata=enc%3AAQAIAAAA4PAZkqFlfXN%2BCv1ZgrZ%2FW6WJUl0IGnIhHkxT%2Fwhr9xarVwUywpp7DpNTjllH0ivxN2tx3BYFryjoSY%2FMIUYNlRzJ9dm8UlOAAF79ynaFcGREcMfEBuPOIHcjk1oT4R3KfdjPmQwnTqzT0bIosfSDNPvru3fDpdO2nsPqSJVtWXFoRCn3ib%2BPEoiNlfu3Qe3rjCPwzcMSA45AM0q2taV9yaXfXU%2Fmu7GJPLgfaRnD3VZD%2FdW%2BtE8tKcxPOSp%2F1bEUnTdFU08NS7E4iaIGxmkT%2Ffr42OV1sI%2B1WDAVNtTmUzZJ%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
Rickey Henderson 2022 Topps Pristine Red Refractor /5 Oakland Athletics HOF,299.99,https://www.ebay.com/itm/335020331194?hash=item4e00c490ba:g:3SoAAOSw339k-hKk&amdata=enc%3AAQAIAAAAwJLXIz52jebrzPXlZW2VabwMmlqwSj4TWUBBApzyb4OGhma1O3RnNr5yJQRpHMmQafkOXftU2vgLW1afYmsbd3H8w14Rwy%2BPmSC5V%2FuAJPTAZ%2B6Ty2yni6GHA6ov4SnL4vLao9186Hzs1MOK0CigcShNLq%2FthXrLm6jR4oKzNGDxnXwTpk5GOgfhV0o0KbkZ2XTMA%2B%2F5lJMQALAxicVqM%2BkdB3c6RHkeifPxGg2VGSvJXjzaNrxAhK8HF8GzEdLlmg%3D%3D%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
1983 Topps Baseball #180 Rickey Henderson Oakland Athletics,0.99,https://www.ebay.com/itm/394852658476?epid=13055985190&hash=item5bef0d6d2c:g:zF0AAOSwQAxkyPHx&amdata=enc%3AAQAIAAAA4LXHXJ%2FXoHigB0EOUOTrk37uytJrW6bWfuW5i9Yz3hf9yaESelVELQ2pq85cA5C%2F%2F3QLAjC2%2BY%2FhhADGPc1kcIQjB4V4PK0eziUkZbc4ZoWOtlrqFozAsHR36NLhGTIMEcNEihms3%2BWfVcnFbZmjoisFKftUYHZ6pFPqqmBEuoGbHM9W46A31%2Bd5IMw%2BzgoggYD0ZzK2mZK4DZ8A1klp1Wg%2F18SN22l4Vm7t1tREQkXdfNluJ%2BmFIlKDVY7vPZKcpwyUQaNcr7PFIxr34SHTxKIRpuHXxXRye4WsypTDcl7q%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
1992 Bowman Rickey Henderson . Oakland Athletics #166,0.99,https://www.ebay.com/itm/276026113223?hash=item4044703cc7:g:4~MAAOSw3PtkJjMi&amdata=enc%3AAQAIAAAA4PSaFiBfpMKwanwH7j2qn7FQqzUbpBCgbhLmA5UQYTBghli6FTFr7m1sPXBcSFarOGKdFOsaZn0nlh6UAt43VSLXesacu3kB0HRYgUVuu0Gnyvyoc43MKL%2FXDY1%2BrE%2BVMgdtSYUHog98Q7PbbPVhDEnuDo9E2x%2FY5EzKqZezye3GCnco74dXuQpf1zBTStjhrHMVVYOOKvFqpnxx2TpD0r3rqxKbFoj7YgrBDULj2JuBcfKt9KP286J6gx9QCgL%2FNebZ%2F6yvBMhOVHbXPMr1VNizHfuUJ2zl6iAum1vah2%2B1%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
New Listing2003 Topps #72 Rickey Henderson,1.00,https://www.ebay.com/itm/394866050403?hash=item5befd9c563:g:sG4AAOSwiTRk-n~E&amdata=enc%3AAQAIAAAAwApPW%2Bp4UDNaswZW8%2FTDoAHaxfWbAxkKSCyOIyoXFxRbKkauoFSrxUN9w4v3hm3BVbXWU9l0dB%2BXHbXNPTkkPv9sUXuv%2BWRtWwczBzZaSOzl3TVIMQEUdjg00w%2Fycta9k4HJ8gQAyfAHsUr%2BUYOUx8%2BABQltxCcC7oJfHxek8aK7geWzOGeFAUnnqaYsgFfNUdjOhcKoi1QOjx9lYknHDf%2BIEBxOtANvIXgboyGUDhjyfkzDwNUM521grBR6bTlceg%3D%3D%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
1971 Topps Set-Break #697 Rickey Clark EX-EXMINT *GMCARDS*,12.50,https://www.ebay.com/itm/314799872273?epid=16055929080&hash=item494b88d911:g:~-YAAOSwkpZk7Qzs&amdata=enc%3AAQAIAAAAwNcHKwO63Nf7pG8egb%2Fi7TTQd9BkEDixcYAG8RNz9B1G%2BZNsplArUwpyKzmLAOWm7xYjfXPa4%2F7nnKvmDzBWMDScDfEMy0Dpkx2j4Mp2CTqbSTjvTV%2FMTiu922%2FRvDd3NoW3P8VRKIyGzrPNzgXlmr%2FhGtHpXQArm5BvF3UIyU5q9bMAcZVT7dJIg7woX5Z1GeIWdqu4%2Fmr0wsv%2FP1yarL7gF8OWKzsEztKZPUIWtlVUkd8JPeKMmLYaLn7uoASPrg%3D%3D%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",6 bids
1989 Topps Traded Rickey Henderson PSA 10,35.00,https://www.ebay.com/itm/186069016474?epid=17055992191&hash=item2b5293df9a:g:E0MAAOSw1hhk-fBx&amdata=enc%3AAQAIAAAAwPRuU42W0q6u9aEFwm6LXfs0gE9Mo8Au4xeBS4bu2zNsMCQbka0wI4kHhwcGRMoX1WVIJsq6217%2Fzr0nVU9ajcpTAmhdpB0MJGi5n7zMuF61OhGWJxuHwBczWJYgH8L%2BJxRIqV5k1lYPwVg9sd9w7B%2F8uvgI%2BtdkDtakfMPRPiFrf6uClOn%2BIYZ4UQzvFlxB6Xf%2FS8Mgtv82MmLx2XflCnJyXgaAVZV8lKyEAJwL4t3uBkmLB%2Ff8qNfWZ6FoHRuu0w%3D%3D%7Ctkp%3ABk9SR97oz_rOYg,"Sold  Sep 7, 2023",NA
1980 Topps #482 Rickey Henderson Oakland A's RC Rookie HOF,224.50,https://www.ebay.com/itm/386079268385?hash=item59e41e1e21:g:1dcAAOSw0uhkwvK2&amdata=enc%3AAQAIAAAA4KkaaLIpNQOQpx3b9rEmhqZsD4wHC%2BfhLVXKOV8C0did%2BxsnzA30MxJsOf1jQtohMnrlbYawZuaYKQwjwY6ERKsFdPtHfTmcEh3Mj8gNPPiZ29%2Fp3k5H1kxQuqseWFc6ig0tyA%2FXqnFKG8OppLYBlR92qaUWWD11APHOqgftvfF5%2BvuloMIWvSs7XytbmUm7wqo90yHBtQXT9TEaHK21Z5t6Z1ZD0b%2FGrOm2IhC4WHfRunliDDrLEbz55If3mue%2BJ0xCEoYsuq9f2r6lTWOIpf3IrjCFAZVYvLuP2CF%2FYmQ0%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",18 bids
2021 TOPPS ALLEN & GINTER CHROME RICKEY HENDERSON /5 RED PSA 10 GEM MINT SP,231.50,https://www.ebay.com/itm/404468458712?hash=item5e2c32e4d8:g:opUAAOSwL7pk8SHJ&amdata=enc%3AAQAIAAAAwBZ%2FwQ8CCEklJ6iECdLEpGzY6G6mZjSQbuNieB29T3Fs5AO1GmILAfsbKCIfPfkYj8d4IycL34NjFOQ0KVEMxdOOBL0uE0dxn6Jl7NgIUqnXBmGM%2FGyb2IksO3Z5BQccf%2FEVjtfmt82oV656WJoLOlP9ZlVwfL1dxQE1HkWv8BLZ7HPfXv6s3p%2B2v4AIHXlbNdOmDGFZ5wNmf3L9SsT77%2BLhvvA%2FeOsWeyAY%2BzizJHPaYaR8P97nmuGNtsn%2FSJM18Q%3D%3D%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",12 bids
Rickey Henderson A's HOF Signed Autograph 1980 Topps Rookie Card 482 PSA 10 AUTO,282.00,https://www.ebay.com/itm/386078888665?hash=item59e41852d9:g:nm4AAOSwITxk8K1S&amdata=enc%3AAQAIAAAA4Pe3Cyj3fPbTn7l3tCdChRiISsVPc5WMWDqu3Qrlda71%2FtxT%2BVVQKMVKS%2FYntKwI17a7P9fu%2F%2FKcQJG4%2FZYI5oBxTMZCtBXCYcsV0R5zcHMwSmYuoN%2BUX0ZdL6EsT%2FARKGaoio%2F6sSoes%2FyZcgwDM43mC00TAzDzXNIAhSJ0v9c4ibsxRwe2orC2QI7ySSMvzV8bJajbnpQJvTYNqOXoS1aL91IioVtyw5wIn%2BxS2AmIqL%2B1d48zIJXKNS12P310YaQBOUpAm1HdBsjkJam1b0dsoaGh9DdhXYryeHwZD5kg%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",33 bids
2022 Topps Museum Collection #70 RICKEY HENDERSON,1.00,https://www.ebay.com/itm/225756700969?hash=item349025e129:g:mi0AAOSwomZkxc5E&amdata=enc%3AAQAIAAAAwMPQ8qOEruqqpPT4jzSBtP7qzO8D3td1tlThOQhP5rp4ZYmP3z%2FAXfsNEw1taSyV6WBwxrvv6ulwcdHmSEfkgVCi%2F6UaeJFbkVSbQianLK%2B2s9Kvv%2Bsv28x4hJmaEQ8l42L7lkHEmZWyMKFLQ5p7SBnHoQqNOLwUM%2Fl6tMEm%2FSPI56bv7Li7XQ2CeT0oDY3J%2BfARmHzfDYw%2BpYs3aPwazlMlVrMdmrf9nWjzb%2BXtJmsEFuX9419fKkhLgJ%2FiOtRx8w%3D%3D%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",1 bid
2014 Topps World Series Champions Commemorative Ring #RH Rickey Henderson,21.50,https://www.ebay.com/itm/374907226488?hash=item574a364978:g:rKIAAOSwp~Vk7mpx&amdata=enc%3AAQAIAAAA4JTWduiSAa%2B%2BDiwz0zrLD51wZ6Tn29RedYbX3V2J2GPXdCs1FjZXJziu5k7SscOQoeUwUYegdxaWKXGlBE8HM%2BMY75hnG2eiW4kNVUgXf4NwPCF8dcCC8WOH36I1Kiv5hvRWU0TBQgdSgkYC6FP1qW28MBaBWc3qU9MLM380DtTiQeND3qdCxQkYqdJcXV6ycwSCSCrLhOVOmnFmDLM%2BEe%2Bjsb1h9DaYQcu4tMuJe5zFljBzVfpFF6jB1NmmePpj3AkalAcSQpJp%2B3btJPra6aehPtiteP1jT1js9A8RZWk0%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",6 bids
1982 Topps Stars HOFers EX-MT/NM Pick From List All PICTURED,0.99,https://www.ebay.com/itm/334708790749?hash=item4dee32d5dd:g:b~IAAOSwdwZjyLb1&amdata=enc%3AAQAIAAAAwG1K%2FmGnJFqrJ9YITMaB3Eo9KSMF%2FXVmL%2BZ9aU4Sg5XMM8ct%2FXtVEY%2F42o2qpR%2BQjOQzai%2BAsyNPvP%2F9Z2xJnN0gtS0DSi1Fcg%2BROVtiK2u%2FslhNGlHpfxTsNlHDqlQ%2FXOCfLK%2FkxULtZ5BXsMTsgBRnaCpg%2FHLHfmC05P3r5vvTFQs%2Bhor3o5fFif7H0cQjM1ZWCcrKdBjleIPNG82ug9xFjcfEbRMz6pEIb%2FV7uvxwLoCv1o1WP6h1GNwb7aaHgw%3D%3D%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",NA
2023 Topps Series 1/2 1988 Insert Set You Pick- Complete your Set  Mint Updated!,0.99 to 1.25,https://www.ebay.com/itm/204318320103?hash=item2f925225e7:g:D7EAAOSwxUpkSV8-&amdata=enc%3AAQAIAAAAwKHWk85QYI5ZFWDvYHVRgHQ7jbou7ZqhFlA%2B8YQREgU511gJHr%2B%2Fzkp2NzHE%2BRDJ1kdFgzDlbZoPaNA3CWLqr3WEmFzERspT9m2SFaO%2BRzBEGf3FfTniQccmeGl1sS%2F5oQyWo9EuiQb1tiQVFPujiPvEDoSgWYznTeLOgG65AMqGyA9UZF9It977AgZY0p3Ew4KuRZTKAVuvhJJbQGcMTDywvlZD3SOcFKJvm8y01oEDXxK5sd5JJhJV4h33lvgqEg%3D%3D%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",NA
1991 Topps Glossy 1990 Rookies (#1-33) & All Star (#1-22)  Pick from List  [v7],0.99 to 1.50,https://www.ebay.com/itm/126013476131?hash=item1d56fd0d23:g:ltgAAOSwAnxksIda&amdata=enc%3AAQAIAAAA4GOA0GnHvUVV3yU1uoc%2BBClvOMgmQti2Na%2F1%2Bh1HOZ13oij3qVtlJ0UlaFYBEPyDYj1EWyIgv2OvsD8AIQvNsDv%2B8ph5HsoXYr1BLi%2Bfwwjn5dvQyFfkQh2I%2FBBweJ0PfBpaxYE75Eh%2FWrTyMlo5gpgoR6XHEOZF9Qb0%2BBDiJespDvMZuds6AI3Zt%2Bvbcfg3WwQPb7YnSrC6FsYI%2FGeWliZS3glKSUJTGLwQCjxc1qL0KH%2BFSJvVzmtmFs7d9py%2FKolisbUrq3vYcWNaf9BK0B2z%2BckDvI76XMW3CrxuAm6t%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",NA
Lot of 5 Rickey Henderson cards 1985 Topps 1984 Fleer 1985 Fleer 1986 Donruss,1.00,https://www.ebay.com/itm/134710917836?hash=item1f5d657acc:g:-AcAAOSwJ~tk5-IJ&amdata=enc%3AAQAIAAAA4KC4PcsHDXWeps78s59Db6Ll0PUWGoPOjWVIE4QgIPc%2FrHyo7bUMhRBFT8VFjdM9UxNau79Edm0P91%2Bl2VBs%2Fuyles3TAuKfq3qBP0T%2FP3DWjOK1gkMzBzJRIjOFUXZnx0Vx0MF0DSDNlBvVLMz6xeGq69IoJz2AJGm9faFq9ybcCmEmesyLMd6U1CBYmy2UZMSy9%2BfY%2BRk4x7C2KeNNEj6MPPtIR%2Fqc7cfWggIzEjosVemZObC9O9Wof10y3%2BFhKbY4w84O8855d7x28MGxEnghdwZBm0IOiPJR4YZpV4fa%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",1 bid
1980 Topps Baseball #482 Rickey Henderson RC Rookie PSA 6,71.87,https://www.ebay.com/itm/374910710258?hash=item574a6b71f2:g:knsAAOSwITxk8UqM&amdata=enc%3AAQAIAAAA4P%2FAIiLU4XydpDcEouHVh1WbXM3aRgdEWQ%2FwAgf%2Fy29EtdEmkw5xCFdKI%2FdAsIoyKViHWDtf9QEMM8tiJA6zvAHCQa7JJswOndXWJUE6y7N%2FEbMw7X78kJATepi8GwQilWWX4gQ0i%2FxKI7oXYquEnLxvjCwsr1e2Ifz1cKuzMgVhnFeOLolVGUm7DOs9WR2hghdJGKe1jX5LWFkcmiCPdOAruoMIFtb93bn%2Ffo2ehyp%2FMQ082vPDO%2FwD76wscFBNfM43xXDD2cOFtr8dE4hPXMsyeGWkb6Q2N6MmU5OIXW1Z%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",14 bids
RICKEY HENDERSON 1982 Topps #610 Oakland Athletics HOF,7.99,https://www.ebay.com/itm/285454988564?epid=22055962895&hash=item4276717514:g:VtkAAOSwD1dk8S5t&amdata=enc%3AAQAIAAAA4CdA%2BzeWODcUrn7%2F4lF1F5agUkdSi4tKWIJ8bkaV%2F%2FR0SpU0DdXmUBZhEJTSv4Mgf1%2FH3nNI6GJcY8eiWrjljbfoHJhx2KsiAcSpepAlLWBvch%2F%2FUVoshzYQEkO9OD4PlQW10LisYHzUw5L5lWdKX%2BfuPx0l0HdrZLtREhd2tnbtIJ%2FbwW4m1qnYBRsqne7Q6Togwkw2U6TX1Hnv%2Bh2ITYrcbpnWir%2FTaijoD4DgKaaFQgbjacb5kppt8ovrE3hfZAxJn8GixqIb0jvMyBiszax9dzVz3yya2aikhU0NcoJl%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",NA
"2023 Topps Series 2 1988 Redux All Stars Aaron, Clemente, Judge, Jeter-You Pick",0.99 to 3.25,https://www.ebay.com/itm/204381061352?hash=item2f960f80e8:g:H8EAAOSw-iBknTYW&amdata=enc%3AAQAIAAAA4HvzpNZG5FyvfjcrsE9ibHHvJ3qLJEwaVrlWRUC1LWB7Hj2f5RYaQF5Bp6oR7PBNjJL%2B7xMjjTr%2F%2BASi4eIyLGbjeWH4E9OcLm0hrjErQkRfS5N4rqC4f91Wn%2BnAFpfJCN%2FyTiVeOCbApdQ5w60H2HxduK317C5%2BcAHdPtxJSF1RMznhM8S1InkooSjijSc0T3JRoMAusko3Tdwysptfh6D9w3f9tEGEba3BX8GRZ7EqbfHMJ%2BFW%2BEz9EZfuC7%2B9Kct10CE9gauhIjgoFCsTR1xqfWvuzek8ZtwII%2FNrDabf%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",NA
2023 Topps Series 1 1988 Topps Baseball Insert ~ Pick your Card,1.99 to 2.99,https://www.ebay.com/itm/334750035433?hash=item4df0a82de9:g:-uoAAOSwR2Fj7ZFn&amdata=enc%3AAQAIAAAA4I5wDhkhJcOPMfjRqL6kLYZxGURwoFm%2FCjvT%2BoqXiA2KlHWzCeqRARoXKTJrLltDiUwXO95DtCdtYCOwjkfULLqZ0JktM0yEPV7rYjcCUGsXH4%2B42pIbUUMlRC0VIOoynUTjLWPh8x1KvtgWnKhQmgDe68nUOZwfM9yz9z0vX7n8Vft0ugdhPzU0lBNm9JeMMXQS0OyaCqvxg0afhLRN2wMqiqFHLJ5F%2BWLVjHIoWikU9LazzETGzYAWTeYruA9FG3l4JZ3ytOP%2FMqjvt6e5UEBuKfM5WDdFARuh1O61m3XS%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",NA
1989 Topps Traded #48T Rickey Henderson Oakland A's HOF MINT,1.39,https://www.ebay.com/itm/295481513308?hash=item44cc12155c:g:2OUAAOSwYeNjyb69&amdata=enc%3AAQAIAAAA4Le63IJifDvg2sz9FTFTkR4%2BUflyV94lr7eKDLLYo4ukU2vQWoIJ422SQcVekoDFfHPZeLQkCG6Co4n11dCswKb5KS%2FWWrq%2FhqpPTUhprPoc9lwsgOuslDTI11SnjHxHpO4dCukFIKnHsl9seblcLk26LOBdwb3MeHxDt%2BPA9FvqrR%2BRvt3kPxv%2F98xPAaufWQEqt1uRLSMLtKL66v4aB%2FVb04SXKRpqkgo6srUB8Pw2yHX8bhkyUCu6Ww%2B4Ko9RN8zvLXbx7E3dyfeO9nxod472v08oes63OBJjR%2Bk9%2BiVO%7Ctkp%3ABk9SR-Doz_rOYg,"Sold  Sep 7, 2023",NA
